"SubjectID","Set","ActivityName","SignalSource","Function","Axis","MeasurementValue"
20,"TEST","LAYING","tBodyAcc","std","Y",-0.99030834
20,"TEST","LAYING","tBodyAcc","std","Y",-0.99026761
20,"TEST","LAYING","tBodyAcc","std","Y",-0.99017248
20,"TEST","LAYING","tBodyAcc","std","Y",-0.99010729
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98976308
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98889078
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98774359
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98772338
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98729933
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98711424
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98658098
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98643346
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98640622
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98420845
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98379186
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98352618
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98243757
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98188817
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98121405
20,"TEST","LAYING","tBodyAcc","std","Y",-0.98058023
20,"TEST","LAYING","tBodyAcc","std","Y",-0.97999095
20,"TEST","LAYING","tBodyAcc","std","Y",-0.97903596
20,"TEST","LAYING","tBodyAcc","std","Y",-0.97895164
20,"TEST","LAYING","tBodyAcc","std","Y",-0.97703659
20,"TEST","LAYING","tBodyAcc","std","Y",-0.97570924
20,"TEST","LAYING","tBodyAcc","std","Y",-0.97501012
20,"TEST","LAYING","tBodyAcc","std","Y",-0.97347834
20,"TEST","LAYING","tBodyAcc","std","Y",-0.97132184
20,"TEST","LAYING","tBodyAcc","std","Y",-0.9703377
20,"TEST","LAYING","tBodyAcc","std","Y",-0.96584237
20,"TEST","LAYING","tBodyAcc","std","Y",-0.96334611
20,"TEST","LAYING","tBodyAcc","std","Y",-0.96265371
20,"TEST","LAYING","tBodyAcc","std","Y",-0.94025333
20,"TEST","LAYING","tBodyAcc","std","Y",-0.93026315
20,"TEST","LAYING","tBodyAcc","std","Y",-0.92531762
20,"TEST","LAYING","tBodyAcc","std","Y",-0.91020046
20,"TEST","LAYING","tBodyAcc","std","Y",-0.77411387
20,"TEST","LAYING","tBodyAcc","std","Y",-0.66177362
20,"TEST","LAYING","tBodyAcc","std","Y",-0.22019354
20,"TEST","LAYING","tBodyAcc","std","Z",-0.9965172
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99532549
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99512738
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99508119
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99473466
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99415868
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99364304
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99362069
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99334603
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99283527
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99260215
20,"TEST","LAYING","tBodyAcc","std","Z",-0.9923285
20,"TEST","LAYING","tBodyAcc","std","Z",-0.9919266
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99155069
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99103947
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99097541
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99089474
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99073319
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99068828
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99068247
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99047352
20,"TEST","LAYING","tBodyAcc","std","Z",-0.99017398
20,"TEST","LAYING","tBodyAcc","std","Z",-0.9898897
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98910762
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98881652
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98856934
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98854737
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98846254
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98825051
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98801301
20,"TEST","LAYING","tBodyAcc","std","Z",-0.9876274
20,"TEST","LAYING","tBodyAcc","std","Z",-0.9868723
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98662625
20,"TEST","LAYING","tBodyAcc","std","Z",-0.9864939
20,"TEST","LAYING","tBodyAcc","std","Z",-0.9864334
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98614488
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98611953
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98596246
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98565597
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98506315
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98496654
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98491921
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98475752
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98446692
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98404716
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98363677
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98354706
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98228363
20,"TEST","LAYING","tBodyAcc","std","Z",-0.9817916
20,"TEST","LAYING","tBodyAcc","std","Z",-0.98174282
20,"TEST","LAYING","tBodyAcc","std","Z",-0.97801518
20,"TEST","LAYING","tBodyAcc","std","Z",-0.97770513
20,"TEST","LAYING","tBodyAcc","std","Z",-0.97756293
20,"TEST","LAYING","tBodyAcc","std","Z",-0.9737366
20,"TEST","LAYING","tBodyAcc","std","Z",-0.97306378
20,"TEST","LAYING","tBodyAcc","std","Z",-0.97224721
20,"TEST","LAYING","tBodyAcc","std","Z",-0.97032026
20,"TEST","LAYING","tBodyAcc","std","Z",-0.97031501
20,"TEST","LAYING","tBodyAcc","std","Z",-0.96883882
20,"TEST","LAYING","tBodyAcc","std","Z",-0.96271251
20,"TEST","LAYING","tBodyAcc","std","Z",-0.95354805
20,"TEST","LAYING","tBodyAcc","std","Z",-0.94404409
20,"TEST","LAYING","tBodyAcc","std","Z",-0.93800243
20,"TEST","LAYING","tBodyAcc","std","Z",-0.91707607
20,"TEST","LAYING","tBodyAcc","std","Z",-0.87275073
20,"TEST","LAYING","tBodyAcc","std","Z",-0.84663764
20,"TEST","LAYING","tBodyAcc","std","Z",-0.78686915
20,"TEST","LAYING","tBodyAcc","std","Z",-0.70417659
20,"TEST","SITTING","tBodyAcc","mean","X",0.22853332
20,"TEST","SITTING","tBodyAcc","mean","X",0.25762191
20,"TEST","SITTING","tBodyAcc","mean","X",0.26297821
20,"TEST","SITTING","tBodyAcc","mean","X",0.26422343
20,"TEST","SITTING","tBodyAcc","mean","X",0.2642618
20,"TEST","SITTING","tBodyAcc","mean","X",0.26463599
20,"TEST","SITTING","tBodyAcc","mean","X",0.26712427
20,"TEST","SITTING","tBodyAcc","mean","X",0.26781533
20,"TEST","SITTING","tBodyAcc","mean","X",0.26944664
20,"TEST","SITTING","tBodyAcc","mean","X",0.26964991
20,"TEST","SITTING","tBodyAcc","mean","X",0.27006221
20,"TEST","SITTING","tBodyAcc","mean","X",0.27063663
20,"TEST","SITTING","tBodyAcc","mean","X",0.27104734
20,"TEST","SITTING","tBodyAcc","mean","X",0.27153012
20,"TEST","SITTING","tBodyAcc","mean","X",0.27207439
20,"TEST","SITTING","tBodyAcc","mean","X",0.27233165
20,"TEST","SITTING","tBodyAcc","mean","X",0.27304558
20,"TEST","SITTING","tBodyAcc","mean","X",0.27327275
20,"TEST","SITTING","tBodyAcc","mean","X",0.27368078
20,"TEST","SITTING","tBodyAcc","mean","X",0.27405488
20,"TEST","SITTING","tBodyAcc","mean","X",0.27418838
20,"TEST","SITTING","tBodyAcc","mean","X",0.27438232
20,"TEST","SITTING","tBodyAcc","mean","X",0.27441956
20,"TEST","SITTING","tBodyAcc","mean","X",0.27461647
20,"TEST","SITTING","tBodyAcc","mean","X",0.2749233
20,"TEST","SITTING","tBodyAcc","mean","X",0.2752249
20,"TEST","SITTING","tBodyAcc","mean","X",0.27549904
20,"TEST","SITTING","tBodyAcc","mean","X",0.27566978
20,"TEST","SITTING","tBodyAcc","mean","X",0.27587123
20,"TEST","SITTING","tBodyAcc","mean","X",0.27605442
20,"TEST","SITTING","tBodyAcc","mean","X",0.27651085
20,"TEST","SITTING","tBodyAcc","mean","X",0.27674841
20,"TEST","SITTING","tBodyAcc","mean","X",0.27678086
20,"TEST","SITTING","tBodyAcc","mean","X",0.27684565
20,"TEST","SITTING","tBodyAcc","mean","X",0.27688039
20,"TEST","SITTING","tBodyAcc","mean","X",0.27713114
20,"TEST","SITTING","tBodyAcc","mean","X",0.27727287
20,"TEST","SITTING","tBodyAcc","mean","X",0.27754209
20,"TEST","SITTING","tBodyAcc","mean","X",0.27771823
20,"TEST","SITTING","tBodyAcc","mean","X",0.27773595
20,"TEST","SITTING","tBodyAcc","mean","X",0.27774373
20,"TEST","SITTING","tBodyAcc","mean","X",0.2777707
20,"TEST","SITTING","tBodyAcc","mean","X",0.2779879
20,"TEST","SITTING","tBodyAcc","mean","X",0.27802772
20,"TEST","SITTING","tBodyAcc","mean","X",0.27808866
20,"TEST","SITTING","tBodyAcc","mean","X",0.27809743
20,"TEST","SITTING","tBodyAcc","mean","X",0.27887714
20,"TEST","SITTING","tBodyAcc","mean","X",0.27907616
20,"TEST","SITTING","tBodyAcc","mean","X",0.2791638
20,"TEST","SITTING","tBodyAcc","mean","X",0.27919025
20,"TEST","SITTING","tBodyAcc","mean","X",0.27919596
20,"TEST","SITTING","tBodyAcc","mean","X",0.27940776
20,"TEST","SITTING","tBodyAcc","mean","X",0.27945888
20,"TEST","SITTING","tBodyAcc","mean","X",0.27947353
20,"TEST","SITTING","tBodyAcc","mean","X",0.28013555
20,"TEST","SITTING","tBodyAcc","mean","X",0.28028164
20,"TEST","SITTING","tBodyAcc","mean","X",0.28050625
20,"TEST","SITTING","tBodyAcc","mean","X",0.28057621
20,"TEST","SITTING","tBodyAcc","mean","X",0.28084703
20,"TEST","SITTING","tBodyAcc","mean","X",0.28175973
20,"TEST","SITTING","tBodyAcc","mean","X",0.2830652
20,"TEST","SITTING","tBodyAcc","mean","X",0.28761803
20,"TEST","SITTING","tBodyAcc","mean","X",0.29044568
20,"TEST","SITTING","tBodyAcc","mean","X",0.30329198
20,"TEST","SITTING","tBodyAcc","mean","X",0.31281257
20,"TEST","SITTING","tBodyAcc","mean","X",0.42805651
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.039882655
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.032727646
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.032277589
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.031042297
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.030219201
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.03016656
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.029861682
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.029818877
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.027894287
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.025998538
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.0255951
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.021854162
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.021585259
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.021476827
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.02071159
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.020683644
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.019981047
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.019811593
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.019736454
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.01893374
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.018810034
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.018260765
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.017700423
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.017406317
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.017323788
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.017046747
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.016995423
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.016910412
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.016821386
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.016560625
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.016370392
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.01620712
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.016150041
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.016135177
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.016029626
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.015738871
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.015641081
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.015552885
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.015422786
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.014479064
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.014028664
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.013911309
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.013831277
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.013802692
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.013726535
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.01352295
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.01329572
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.011318135
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.011314823
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.010856155
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.010685141
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.01008599
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.010012272
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.0098881119
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.0097501515
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.0097173318
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.0091472989
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.0082778682
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.0076119712
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.0065459997
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.0054985834
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.002634705
20,"TEST","SITTING","tBodyAcc","mean","Y",-0.00039428807
20,"TEST","SITTING","tBodyAcc","mean","Y",0.0010448868
20,"TEST","SITTING","tBodyAcc","mean","Y",0.02340839
20,"TEST","SITTING","tBodyAcc","mean","Y",0.085512993
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.42723163
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.18719592
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.18592336
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.1561242
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.15498416
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.15372324
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.14730598
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.14575505
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.14048385
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.13684678
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.12063419
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.11993344
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.11987133
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.1146589
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.11409552
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.11134549
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.11024156
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10965597
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10941574
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10921714
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10843466
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10805768
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10801449
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10608102
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10596024
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10571234
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10520732
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10515867
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10513955
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10442389
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10438142
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10419396
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10410622
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10337552
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10274743
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10261749
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10246806
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10177762
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10177667
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.10080769
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.1001346
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.099404745
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.097705853
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.097546267
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.097366248
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.097113922
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.096053553
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.092730882
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.088907453
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.088475628
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.08762522
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.087020137
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.083929581
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.08339035
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.082818281
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.080672007
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.079919089
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.079505982
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.075957448
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.0758912
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.073836808
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.066946883
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.062673475
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.051672717
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.045229986
20,"TEST","SITTING","tBodyAcc","mean","Z",-0.014782173
20,"TEST","SITTING","tBodyAcc","std","X",-0.99960647
20,"TEST","SITTING","tBodyAcc","std","X",-0.9991586
20,"TEST","SITTING","tBodyAcc","std","X",-0.99904751
20,"TEST","SITTING","tBodyAcc","std","X",-0.99891069
20,"TEST","SITTING","tBodyAcc","std","X",-0.99846591
20,"TEST","SITTING","tBodyAcc","std","X",-0.99812737
20,"TEST","SITTING","tBodyAcc","std","X",-0.99811689
20,"TEST","SITTING","tBodyAcc","std","X",-0.99802332
20,"TEST","SITTING","tBodyAcc","std","X",-0.99799113
20,"TEST","SITTING","tBodyAcc","std","X",-0.99784019
20,"TEST","SITTING","tBodyAcc","std","X",-0.99768388
20,"TEST","SITTING","tBodyAcc","std","X",-0.99713818
20,"TEST","SITTING","tBodyAcc","std","X",-0.99695453
20,"TEST","SITTING","tBodyAcc","std","X",-0.99671288
20,"TEST","SITTING","tBodyAcc","std","X",-0.99667496
20,"TEST","SITTING","tBodyAcc","std","X",-0.99654446
20,"TEST","SITTING","tBodyAcc","std","X",-0.99649759
20,"TEST","SITTING","tBodyAcc","std","X",-0.99648517
20,"TEST","SITTING","tBodyAcc","std","X",-0.99601492
20,"TEST","SITTING","tBodyAcc","std","X",-0.99557566
20,"TEST","SITTING","tBodyAcc","std","X",-0.99535991
20,"TEST","SITTING","tBodyAcc","std","X",-0.99521031
20,"TEST","SITTING","tBodyAcc","std","X",-0.99508259
20,"TEST","SITTING","tBodyAcc","std","X",-0.99500738
20,"TEST","SITTING","tBodyAcc","std","X",-0.99450559
20,"TEST","SITTING","tBodyAcc","std","X",-0.99345083
20,"TEST","SITTING","tBodyAcc","std","X",-0.99344807
20,"TEST","SITTING","tBodyAcc","std","X",-0.99341531
20,"TEST","SITTING","tBodyAcc","std","X",-0.9933314
20,"TEST","SITTING","tBodyAcc","std","X",-0.99250281
20,"TEST","SITTING","tBodyAcc","std","X",-0.99241251
20,"TEST","SITTING","tBodyAcc","std","X",-0.99222613
20,"TEST","SITTING","tBodyAcc","std","X",-0.99191118
20,"TEST","SITTING","tBodyAcc","std","X",-0.99133461
20,"TEST","SITTING","tBodyAcc","std","X",-0.99042133
20,"TEST","SITTING","tBodyAcc","std","X",-0.99015655
20,"TEST","SITTING","tBodyAcc","std","X",-0.98978778
20,"TEST","SITTING","tBodyAcc","std","X",-0.98963738
20,"TEST","SITTING","tBodyAcc","std","X",-0.98604296
20,"TEST","SITTING","tBodyAcc","std","X",-0.98529028
20,"TEST","SITTING","tBodyAcc","std","X",-0.98486947
20,"TEST","SITTING","tBodyAcc","std","X",-0.98453785
20,"TEST","SITTING","tBodyAcc","std","X",-0.98383414
20,"TEST","SITTING","tBodyAcc","std","X",-0.98326994
20,"TEST","SITTING","tBodyAcc","std","X",-0.98112902
20,"TEST","SITTING","tBodyAcc","std","X",-0.98105799
20,"TEST","SITTING","tBodyAcc","std","X",-0.98095683
20,"TEST","SITTING","tBodyAcc","std","X",-0.98071126
20,"TEST","SITTING","tBodyAcc","std","X",-0.9802239
20,"TEST","SITTING","tBodyAcc","std","X",-0.98015011
20,"TEST","SITTING","tBodyAcc","std","X",-0.97907178
20,"TEST","SITTING","tBodyAcc","std","X",-0.97871074
20,"TEST","SITTING","tBodyAcc","std","X",-0.97809132
20,"TEST","SITTING","tBodyAcc","std","X",-0.97667448
20,"TEST","SITTING","tBodyAcc","std","X",-0.97563331
20,"TEST","SITTING","tBodyAcc","std","X",-0.97069948
20,"TEST","SITTING","tBodyAcc","std","X",-0.9701577
20,"TEST","SITTING","tBodyAcc","std","X",-0.96921776
20,"TEST","SITTING","tBodyAcc","std","X",-0.96659452
20,"TEST","SITTING","tBodyAcc","std","X",-0.96528803
20,"TEST","SITTING","tBodyAcc","std","X",-0.96333878
20,"TEST","SITTING","tBodyAcc","std","X",-0.95329921
20,"TEST","SITTING","tBodyAcc","std","X",-0.95041549
20,"TEST","SITTING","tBodyAcc","std","X",-0.92760037
20,"TEST","SITTING","tBodyAcc","std","X",-0.92237265
20,"TEST","SITTING","tBodyAcc","std","X",-0.82339134
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99708864
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99476747
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99428499
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99393288
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99360039
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99341515
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99332476
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99313225
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99277749
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99169749
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99164186
20,"TEST","SITTING","tBodyAcc","std","Y",-0.9915614
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99083423
20,"TEST","SITTING","tBodyAcc","std","Y",-0.99015631
20,"TEST","SITTING","tBodyAcc","std","Y",-0.98892565
20,"TEST","SITTING","tBodyAcc","std","Y",-0.98831773
20,"TEST","SITTING","tBodyAcc","std","Y",-0.98831158
20,"TEST","SITTING","tBodyAcc","std","Y",-0.98765898
20,"TEST","SITTING","tBodyAcc","std","Y",-0.98619347
20,"TEST","SITTING","tBodyAcc","std","Y",-0.98463288
20,"TEST","SITTING","tBodyAcc","std","Y",-0.98344313
20,"TEST","SITTING","tBodyAcc","std","Y",-0.98295908
20,"TEST","SITTING","tBodyAcc","std","Y",-0.98092809
20,"TEST","SITTING","tBodyAcc","std","Y",-0.97546177
20,"TEST","SITTING","tBodyAcc","std","Y",-0.9743717
20,"TEST","SITTING","tBodyAcc","std","Y",-0.97418089
20,"TEST","SITTING","tBodyAcc","std","Y",-0.97193879
20,"TEST","SITTING","tBodyAcc","std","Y",-0.97191952
20,"TEST","SITTING","tBodyAcc","std","Y",-0.97101411
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96986057
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96931494
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96876689
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96873747
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96834539
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96728538
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96625587
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96546193
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96462227
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96292562
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96252858
20,"TEST","SITTING","tBodyAcc","std","Y",-0.96131126
20,"TEST","SITTING","tBodyAcc","std","Y",-0.95953183
20,"TEST","SITTING","tBodyAcc","std","Y",-0.95740786
20,"TEST","SITTING","tBodyAcc","std","Y",-0.95127921
20,"TEST","SITTING","tBodyAcc","std","Y",-0.9499403
20,"TEST","SITTING","tBodyAcc","std","Y",-0.94875124
20,"TEST","SITTING","tBodyAcc","std","Y",-0.94442343
20,"TEST","SITTING","tBodyAcc","std","Y",-0.94347192
20,"TEST","SITTING","tBodyAcc","std","Y",-0.94290623
20,"TEST","SITTING","tBodyAcc","std","Y",-0.94174537
20,"TEST","SITTING","tBodyAcc","std","Y",-0.93634696
20,"TEST","SITTING","tBodyAcc","std","Y",-0.9344443
20,"TEST","SITTING","tBodyAcc","std","Y",-0.93183683
20,"TEST","SITTING","tBodyAcc","std","Y",-0.91210042
20,"TEST","SITTING","tBodyAcc","std","Y",-0.9065383
20,"TEST","SITTING","tBodyAcc","std","Y",-0.89150484
20,"TEST","SITTING","tBodyAcc","std","Y",-0.88897887
